STORM-YVik1-Vindhast-25km;STORM-YVik1-Vindretn-25km;antall_fungerende;YVIK-YtreVikna1-Sum-produksjon (2 hours before);YVIK-YtreVikna1-Sum-produksjon
7.2;148;17;12.73498267;14.29771588
7.2;147;17;14.02084955;15.14049927
7.3;146;17;14.29771588;16.91654919
7.3;145;17;15.14049927;15.56469922
7.4;144;17;16.91654919;16.60959961
7.4;142;17;15.56469922;16.66808252
7.5;140;17;16.60959961;18.8616156
7.8;139;17;16.66808252;24.5123158
7.7;138;17;18.8616156;22.04166553
7.7;138;17;24.5123158;20.66849927
7.6;137;17;22.04166553;21.904498899999997
7.6;134;17;20.66849927;23.19903247
7.6;131;17;21.904498899999997;21.18166553
7.6;128;17;23.19903247;19.4936991
7.5;127;17;21.18166553;16.45428259
7.5;125;17;19.4936991;16.50896594
7.4;124;17;16.45428259;16.66654913
7.8;121;17;16.50896594;20.62321545
8.3;117;17;16.66654913;23.63693176
8.6;113;17;20.62321545;13.99884973
9.2;114;17;23.63693176;24.35836523
9.7;114;17;13.99884973;34.90724829
10.3;115;17;24.35836523;34.22014819
10.6;118;17;34.90724829;36.89241602
10.9;120;17;34.22014819;37.78618213
11.2;123;17;36.89241602;37.45119922
12.2;122;17;37.78618213;37.076448
13.3;122;17;37.45119922;37.68866479
14.3;121;17;37.076448;36.12908105
14.5;123;17;37.68866479;34.98216553
14.7;125;17;36.12908105;34.19888232
14.3;128;17;34.98216553;29.97868213
13.8;128;17;34.19888232;34.86714795
13.3;129;17;29.97868213;35.99878223
12.8;129;17;34.86714795;36.98016553
13.2;128;17;35.99878223;36.41273218
13.6;127;17;36.98016553;36.82069849
14.0;126;17;36.41273218;36.40528198
13.7;126;17;36.82069849;33.73886572
13.5;125;17;36.40528198;34.48866528
13.2;125;17;33.73886572;34.90603223
13.2;124;17;34.48866528;35.50133154
13.1;124;17;34.90603223;34.33828223
13.3;125;17;35.50133154;36.64468164
12.9;125;17;34.33828223;37.32013232
12.6;126;17;36.64468164;37.70001563
12.2;126;17;37.32013232;35.30403259
11.8;126;17;37.70001563;32.15903223
11.5;126;17;35.30403259;31.45829907
11.1;126;17;32.15903223;29.55851636
10.8;128;17;31.45829907;30.51676538
10.4;130;17;29.55851636;29.34381567
10.1;132;17;30.51676538;28.26968237
9.6;130;17;29.34381567;32.97794836
9.0;129;17;28.26968237;30.00363184
9.4;130;17;32.97794836;25.57329919
9.2;128;17;30.00363184;25.93466553
9.0;126;17;25.57329919;35.66719775
8.8;124;17;25.93466553;36.84486499
9.6;163;17;35.66719775;35.48589746
10.5;202;17;36.84486499;37.17173047
11.3;241;17;35.48589746;37.48923047
10.8;232;17;37.17173047;30.89409888
10.2;222;17;37.48923047;30.03116577
9.7;213;17;30.89409888;34.83923267
9.5;192;17;30.03116577;29.98741553
9.3;170;17;34.83923267;30.29999902
9.6;154;17;29.98741553;33.57149854
9.7;154;17;30.29999902;30.52304834
9.8;153;17;33.57149854;30.82149854
9.9;153;17;30.52304834;34.1347146
10.1;153;17;30.82149854;34.97166553
10.4;152;17;34.1347146;36.02773096
10.6;152;17;34.97166553;35.84853174
10.9;152;17;36.02773096;35.11124805
11.3;153;17;35.84853174;37.00859741
11.6;153;17;35.11124805;37.68823242
12.0;153;17;37.00859741;37.54721582
12.5;153;17;37.68823242;36.87196436
13.6;170;17;37.54721582;36.92803247
13.3;175;17;36.87196436;37.19609839
13.0;181;17;36.92803247;36.93024829
12.7;186;17;37.19609839;36.96979785
12.0;179;17;36.93024829;38.46196533
11.2;171;17;36.96979785;38.45189746
10.5;164;17;38.46196533;38.14863184
10.1;164;17;38.45189746;31.03099902
9.6;163;17;38.14863184;31.023049800000003
9.2;163;17;31.03099902;32.31459839
9.1;160;17;31.023049800000003;28.36674951
9.0;156;17;32.31459839;21.15781567
7.4;161;17;28.36674951;16.67954932
7.3;156;17;21.15781567;15.69908258
7.2;151;17;16.67954932;15.297932500000002
7.1;146;17;15.69908258;14.16348279
7.0;144;17;15.297932500000002;11.81183289
6.9;141;17;14.16348279;14.15724939
6.8;139;17;11.81183289;16.58528259
6.9;138;17;14.15724939;14.78723254
6.9;137;17;16.58528259;19.2702323
7.0;136;17;14.78723254;14.46559949
6.9;134;17;19.2702323;14.68364923
6.9;131;17;14.46559949;12.16051624
7.6;133;17;14.68364923;12.85086621
7.5;131;17;12.16051624;17.27144934
7.4;130;17;12.85086621;13.56816602
7.3;128;17;17.27144934;12.54448273
6.9;123;17;13.56816602;14.38646594
6.5;119;17;12.54448273;11.32844946
6.1;114;17;14.38646594;10.0557663
5.9;112;17;11.32844946;10.7858161
5.8;111;17;10.0557663;8.764916321
5.6;109;17;10.7858161;10.00373279
5.4;110;17;8.764916321;9.983449707
5.1;112;17;10.00373279;8.27019986
4.4;104;17;9.983449707;6.997282959
4.1;101;17;8.27019986;5.6879833070000005
3.9;97;17;6.997282959;4.652299881
3.6;94;17;5.6879833070000005;3.21709996
3.4;97;17;4.652299881;2.7833333280000003
3.2;100;17;3.21709996;2.644466644
3.0;103;17;2.7833333280000003;2.444116661
2.8;112;17;2.644466644;2.373
2.7;120;17;2.444116661;2.373
2.5;129;17;2.373;2.373
2.6;134;17;2.373;2.373
2.6;140;17;2.373;2.373
2.7;145;17;2.373;2.445383331
3.2;149;17;2.373;2.633083313
3.7;154;17;2.445383331;3.71863324
4.2;158;17;2.633083313;4.283616577
4.2;160;17;3.71863324;4.2898998719999994
4.3;163;17;4.283616577;6.251483062999999
4.3;165;17;4.2898998719999994;7.593883118
4.7;166;17;6.251483062999999;7.599816345
5.1;168;17;7.593883118;8.294532959
5.5;169;17;7.599816345;7.504516357000001
5.9;168;17;8.294532959;6.843766296
6.4;166;17;7.504516357000001;7.532166321
6.7;173;17;6.843766296;9.084249451
6.4;169;17;7.532166321;10.35213293
6.2;164;17;9.084249451;7.9981831670000005
5.9;160;17;10.35213293;9.150566101
5.8;159;17;7.9981831670000005;7.086616241000001
5.6;157;17;9.150566101;6.950583099
5.5;156;17;7.086616241000001;5.7367830810000005
5.3;157;17;6.950583099;5.261166351
5.0;158;17;5.7367830810000005;4.308666504
4.8;159;17;5.261166351;3.9084999239999996
4.4;154;17;4.308666504;3.423299957
3.9;149;17;3.9084999239999996;3.002183289
3.6;145;17;3.423299957;2.473700001
3.4;146;17;3.002183289;2.46
3.2;146;17;2.473700001;1.912933334
3.0;147;17;2.46;1.8769999999999998
2.8;144;17;1.912933334;2.055433319
2.5;141;17;1.8769999999999998;2.078983299
2.3;138;17;2.055433319;1.9569999999999999
2.3;127;17;2.078983299;1.9569999999999999
2.4;116;17;1.9569999999999999;1.9569999999999999
2.4;105;17;1.9569999999999999;1.9569999999999999
2.3;104;17;1.9569999999999999;1.9569999999999999
2.3;104;17;1.9569999999999999;1.9569999999999999
1.6;123;17;1.9569999999999999;2.130333313
2.0;124;17;1.9569999999999999;3.697666504
2.3;126;17;2.130333313;5.431399765
2.7;127;17;3.697666504;5.203583145
2.6;126;17;5.431399765;3.448716614
2.4;126;17;5.203583145;3.377
2.3;125;17;3.448716614;3.377
2.2;133;17;3.377;3.377
2.2;140;17;3.377;3.377
2.1;148;17;3.377;3.306616669
2.5;156;17;3.377;3.017133331
2.8;164;17;3.306616669;2.699166664
4.1;166;17;3.017133331;2.735
4.0;169;17;2.699166664;2.735
3.8;171;17;2.735;2.735
3.7;174;17;2.735;2.704099976
4.2;173;17;2.735;2.044966629
4.7;172;17;2.704099976;2.1055
5.2;171;17;2.044966629;2.356333313
5.4;170;17;2.1055;2.8333666230000003
5.5;169;17;2.356333313;3.086633286
5.7;168;17;2.8333666230000003;3.269516556
5.5;167;17;3.086633286;3.639333282
5.3;165;17;3.269516556;3.7816499180000003
4.9;165;17;3.639333282;3.4382666630000003
4.9;166;17;3.7816499180000003;3.3719832610000005
4.8;167;17;3.4382666630000003;4.445916534
4.8;168;17;3.3719832610000005;4.977349762
5.0;167;17;4.445916534;5.69614978
5.3;165;17;4.977349762;4.0828497310000005
5.5;164;17;5.69614978;3.554866531
5.6;162;17;4.0828497310000005;4.011249832
5.7;160;17;3.554866531;4.2583332060000005
5.8;158;17;4.011249832;4.390383255
5.8;153;17;4.2583332060000005;6.484349609
5.9;149;17;4.390383255;4.700166412
5.9;153;17;6.484349609;3.585966553
5.6;150;17;4.700166412;4.084166473
5.2;146;17;3.585966553;5.064466522
4.9;143;17;4.084166473;5.426299773999999
4.7;143;17;5.064466522;5.033568756
4.6;142;17;5.426299773999999;4.907933289
4.4;142;17;5.033568756;4.648249893
4.0;134;17;4.907933289;4.142899933
3.6;125;17;4.648249893;3.570299999
3.2;117;17;4.142899933;2.696533295
2.8;119;17;3.570299999;2.226
2.4;122;17;2.696533295;2.2680000000000002
2.3;114;17;2.226;2.2680000000000002
2.1;111;17;2.2680000000000002;2.2680000000000002
1.9;108;17;2.2680000000000002;2.2680000000000002
1.7;105;17;2.2680000000000002;2.2680000000000002
1.8;117;17;2.2680000000000002;2.2680000000000002
1.9;129;17;2.2680000000000002;2.2680000000000002
2.0;141;17;2.2680000000000002;2.2680000000000002
2.1;138;17;2.2680000000000002;2.2680000000000002
2.1;136;17;2.2680000000000002;2.2680000000000002
2.2;133;17;2.2680000000000002;2.2680000000000002
2.4;141;17;2.2680000000000002;2.2680000000000002
2.6;149;17;2.2680000000000002;2.2680000000000002
3.1;149;17;2.2680000000000002;2.2680000000000002
3.6;149;17;2.2680000000000002;2.2680000000000002
4.1;150;17;2.2680000000000002;2.534916641
4.6;150;17;2.2680000000000002;2.704233276
4.8;150;17;2.534916641;3.138183197
4.9;151;17;2.704233276;3.8867832339999997
5.1;151;17;3.138183197;4.880633179
5.4;151;17;3.8867832339999997;5.976533172999999
5.6;151;17;4.880633179;6.054983032000001
5.9;151;17;5.976533172999999;7.269499695
6.4;159;17;6.054983032000001;8.56331604
6.9;166;17;7.269499695;9.075516235
6.9;178;17;8.56331604;10.69129932
7.4;181;17;9.075516235;15.42446594
7.8;184;17;10.69129932;18.7809823
8.3;187;17;15.42446594;21.10814905
8.6;195;17;18.7809823;20.777882199999997
8.9;202;17;21.10814905;16.09611597
9.2;210;17;20.777882199999997;32.49049878
10.3;215;17;16.09611597;35.00673169
11.4;221;17;32.49049878;37.03539746
12.5;226;17;35.00673169;36.00548193
12.7;231;17;37.03539746;36.45059717
12.8;235;17;36.00548193;36.95253101
14.8;232;17;36.45059717;38.06456641
12.4;256;17;36.95253101;38.45318311
10.0;280;17;38.06456641;31.82451587
7.6;304;17;38.45318311;20.09406555
7.4;301;17;31.82451587;18.23261603
7.3;297;17;20.09406555;17.31224945
7.1;294;17;18.23261603;12.74389954
6.5;289;17;17.31224945;10.16601648
5.8;285;17;12.74389954;7.933783203
5.2;280;17;10.16601648;5.648799652
5.6;263;17;7.933783203;5.916033142000001
6.1;247;17;5.648799652;3.33066658
4.7;228;17;5.916033142000001;6.80178299
6.4;231;17;3.33066658;23.91021606
8.1;234;17;6.80178299;28.16606567
9.8;237;17;23.91021606;27.27486548
10.9;238;17;28.16606567;31.63039893
12.0;239;17;27.27486548;34.3963811
13.1;240;17;31.63039893;35.84609839
13.0;246;17;34.3963811;36.94453076
12.9;251;17;35.84609839;37.32904932
12.8;257;17;36.94453076;37.06301367
12.4;262;17;37.32904932;35.15248169
12.0;268;17;37.06301367;35.81104858
11.5;272;17;35.15248169;33.51916528
11.3;271;17;35.81104858;32.11154932
11.2;270;17;33.51916528;35.26803125
11.0;269;17;32.11154932;33.19693188
10.4;265;17;35.26803125;26.58031543
9.9;260;17;33.19693188;27.02559912
9.3;256;17;26.58031543;20.96753223
9.8;251;17;27.02559912;17.51748291
10.2;247;17;20.96753223;26.57939917
10.7;242;17;17.51748291;22.54156567
9.8;264;17;26.57939917;23.77508252
8.8;286;17;22.54156567;24.04599927
8.0;314;17;23.77508252;23.8168822
8.7;315;17;24.04599927;23.87656555
9.3;315;17;23.8168822;22.41394922
10.0;316;17;23.87656555;24.41864905
9.4;316;17;22.41394922;34.65141504
8.9;315;17;24.41864905;31.08594849
8.3;315;17;34.65141504;31.21388232
8.1;320;17;31.08594849;30.00259863
7.9;326;17;31.21388232;26.75926599
7.7;331;17;30.00259863;25.05718262
7.6;329;17;26.75926599;12.70984967
7.5;327;17;25.05718262;14.58014941
6.6;353;17;12.70984967;9.821566345
6.2;350;17;14.58014941;3.701733215
5.8;347;17;9.821566345;16.720582399999998
5.4;344;17;3.701733215;6.988299965
5.2;330;17;16.720582399999998;4.405933182
5.1;316;17;6.988299965;6.946933136
4.9;302;17;4.405933182;4.182716492
5.5;301;17;6.946933136;10.89198285
6.1;300;17;4.182716492;11.97023254
6.7;299;17;10.89198285;6.764799866000001
6.7;300;17;11.97023254;13.05416614
6.7;300;17;6.764799866000001;16.33078265
4.0;295;17;13.05416614;17.262248899999996
5.0;296;17;16.33078265;14.67151636
6.1;298;17;17.262248899999996;11.65513263
7.1;299;17;14.67151636;9.22966626
7.1;303;17;11.65513263;15.56101563
7.1;306;17;9.22966626;16.88474939
7.1;310;17;15.56101563;20.08796545
6.9;307;17;16.88474939;20.80654895
6.7;305;17;20.08796545;10.16718237
6.5;302;17;20.80654895;9.211666199
6.6;292;17;10.16718237;16.99464929
6.8;283;17;9.211666199;14.73714941
7.0;285;17;16.99464929;12.71591589
6.6;287;17;14.73714941;8.573816467
6.3;288;17;12.71591589;13.95931616
5.9;290;17;8.573816467;18.98804846
6.2;291;17;13.95931616;11.02013269
6.5;291;17;18.98804846;10.80543286
6.8;292;17;11.02013269;12.88744949
6.6;293;17;10.80543286;8.931199646
6.5;293;17;12.88744949;8.99086615
6.3;294;17;8.931199646;5.912349762000001
6.6;295;17;8.99086615;16.41669897
6.9;297;17;5.912349762000001;18.127166199999998
7.9;299;17;16.41669897;9.585166077
8.2;305;17;18.127166199999998;11.92699963
8.5;310;17;9.585166077;20.39346606
8.8;316;17;11.92699963;25.88309827
8.4;314;17;20.39346606;29.45344897
8.1;311;17;25.88309827;21.46579919
7.7;309;17;29.45344897;19.82906531
8.1;312;17;21.46579919;24.25736609
8.5;314;17;19.82906531;28.78081543
8.9;317;17;24.25736609;32.81439795
9.3;311;17;28.78081543;30.85789868
9.8;306;17;32.81439795;25.67986523
11.2;312;17;30.85789868;33.94564844
10.1;315;17;25.67986523;30.06941577
9.0;319;17;33.94564844;29.60781555
7.9;322;17;30.06941577;19.67251575
7.1;321;17;29.60781555;16.80748242
6.4;321;17;19.67251575;8.782099457000001
5.6;320;17;16.80748242;4.6241665339999996
5.2;323;17;8.782099457000001;3.443166534
4.8;327;17;4.6241665339999996;3.877483124
4.4;330;17;3.443166534;6.6488164670000005
3.9;335;17;3.877483124;12.76398267
3.3;340;17;6.6488164670000005;4.642066589
3.1;322;17;12.76398267;3.644749985
2.8;315;17;4.642066589;3.1337499889999996
2.6;308;17;3.644749985;2.862
2.3;301;16;3.1337499889999996;2.919199982
2.2;280;16;2.862;2.896449997
2.0;259;16;2.919199982;2.861
1.9;238;16;2.896449997;2.861
2.5;212;17;2.861;2.823883286
3.2;185;17;2.861;2.858283234
3.8;159;17;2.823883286;2.2617166369999997
4.2;154;17;2.858283234;2.629316048
4.7;150;17;2.2617166369999997;3.018083252
5.1;149;17;2.629316048;3.8159331969999997
5.3;139;17;3.018083252;3.304899902
5.4;128;17;3.8159331969999997;4.755049774
5.6;118;17;3.304899902;8.162216492
6.3;115;17;4.755049774;8.952216492
7.0;111;17;8.162216492;14.87954944
7.7;108;17;8.952216492;15.41966608
8.3;108;17;14.87954944;17.78731555
9.0;109;17;15.41966608;23.50539917
9.6;109;17;17.78731555;30.60391626
10.0;114;17;23.50539917;33.4653147
10.4;120;17;30.60391626;34.02389746
11.1;118;17;33.4653147;34.79514868
11.8;121;17;34.02389746;34.5931145
12.6;125;17;34.79514868;34.94033154
13.3;128;16;34.5931145;35.79569824
13.1;127;16;34.94033154;35.47373145
12.9;127;16;35.79569824;34.7537146
12.7;126;16;35.47373145;33.17298047
12.0;127;17;34.7537146;33.17496558
11.2;127;17;33.17298047;32.33829852
10.5;128;17;33.17496558;34.329948
9.9;129;17;32.33829852;31.94799805
9.2;130;17;34.329948;29.39748242
7.1;146;17;31.94799805;25.74856494
7.4;140;17;29.39748242;10.62743286
7.6;134;17;25.74856494;5.125816635
7.9;128;17;10.62743286;6.251549744
7.8;143;17;5.125816635;17.39419928
7.7;158;17;6.251549744;30.74441553
7.6;173;17;17.39419928;14.04289941
7.4;163;17;30.74441553;10.40798303
7.1;154;17;14.04289941;13.1930329
6.9;144;17;10.40798303;19.45696564
6.7;141;17;13.1930329;22.13133203
6.5;139;17;19.45696564;22.41098279
6.3;139;17;22.13133203;17.54051563
6.5;142;17;22.41098279;10.62569946
6.6;146;17;17.54051563;10.51159943
6.8;149;16;10.62569946;13.75906641
6.1;147;16;10.51159943;12.64566626
5.5;144;16;13.75906641;10.41724963
4.8;142;16;12.64566626;8.227299683
5.0;140;17;10.41724963;8.405599609
5.2;138;17;8.227299683;5.714833037999999
5.4;136;17;8.405599609;5.2999497380000005
5.0;134;17;5.714833037999999;5.505649841
4.6;131;17;5.2999497380000005;3.681966492
4.2;151;17;5.505649841;3.910466553
4.2;149;17;3.681966492;3.0557999419999997
4.3;148;17;3.910466553;2.8220499880000003
4.3;146;17;3.0557999419999997;2.7567333069999997
4.2;148;17;2.8220499880000003;2.641266632
4.2;150;17;2.7567333069999997;3.45944986
4.1;152;17;2.641266632;3.0689499510000005
4.2;150;17;3.45944986;2.219
4.4;148;17;3.0689499510000005;2.35966658
4.5;146;17;2.219;2.590933319
4.7;144;17;2.35966658;2.427666656
4.9;142;17;2.590933319;2.482849976
4.5;155;17;2.427666656;3.056616608
4.8;158;17;2.482849976;3.5107166139999997
5.1;161;17;3.056616608;4.288916519
5.4;164;17;3.5107166139999997;6.662866425
5.4;162;17;4.288916519;7.986399719
5.4;160;17;6.662866425;9.516649353
5.4;158;17;7.986399719;3.5633333210000004
5.7;168;17;9.516649353;3.259599899
5.9;179;17;3.5633333210000004;14.32338306
6.2;189;17;3.259599899;11.00934943
6.7;186;17;14.32338306;12.89278271
7.1;182;17;11.00934943;17.21481616
7.8;175;17;12.89278271;14.72754944
8.1;174;17;17.21481616;24.87356543
8.3;173;17;14.72754944;17.40148267
8.6;172;17;24.87356543;21.94241541
8.9;168;17;17.40148267;20.99506543
9.2;165;17;21.94241541;21.81514917
9.5;161;17;20.99506543;21.32924915
9.2;159;17;21.81514917;26.89563208
8.8;158;17;21.32924915;28.40394824
8.5;156;17;26.89563208;30.21063257
8.1;151;17;28.40394824;21.84503198
7.7;145;17;30.21063257;21.93358252
8.6;156;17;21.84503198;24.33389905
7.7;152;17;21.93358252;24.75121558
6.9;149;17;24.33389905;18.50358215
6.0;145;17;24.75121558;11.43251624
6.3;138;17;18.50358215;13.76083307
6.6;132;17;11.43251624;20.56974902
6.9;125;17;13.76083307;16.86384937
6.6;126;17;20.56974902;19.00231531
6.2;127;17;16.86384937;17.52181555
5.9;128;17;19.00231531;10.28963263
6.2;128;17;17.52181555;11.63449951
6.5;127;17;10.28963263;10.37753296
7.3;129;17;11.63449951;12.32874969
7.5;131;17;10.37753296;15.58101599
7.7;132;17;12.32874969;16.73743262
7.9;134;17;15.58101599;14.67573248
7.9;133;17;16.73743262;14.45214966
7.8;133;17;14.67573248;20.44891565
7.8;132;17;14.45214966;26.58769885
7.5;131;17;20.44891565;17.11633264
7.2;130;17;26.58769885;18.00869885
6.9;129;17;17.11633264;22.68326587
7.0;131;17;18.00869885;27.05911548
7.1;133;17;22.68326587;23.441098999999998
7.5;136;17;27.05911548;16.12791614
7.5;137;17;23.441098999999998;17.89214935
7.6;139;17;16.12791614;15.43528271
7.6;140;17;17.89214935;17.35704938
7.4;140;16;15.43528271;13.81439923
7.3;140;16;17.35704938;12.02138306
7.1;140;16;13.81439923;12.99313281
7.0;141;16;12.02138306;8.730799622000001
6.9;141;17;12.99313281;6.993466400000001
6.8;142;17;8.730799622000001;8.401549561
6.9;141;17;6.993466400000001;7.131749695
7.0;141;17;8.401549561;8.156499634
6.8;137;17;7.131749695;10.7683493
6.6;140;17;8.156499634;9.184199402
6.3;142;17;10.7683493;7.599749634
6.1;145;17;9.184199402;11.12703278
6.1;144;17;7.599749634;13.54224969
6.1;142;17;11.12703278;15.32883276
6.1;141;17;13.54224969;13.660966
6.1;144;17;15.32883276;13.89051605
6.0;146;17;13.660966;17.04201599
6.0;149;17;13.89051605;15.91628278
6.0;149;17;17.04201599;12.73996625
6.1;149;17;15.91628278;11.00759949
6.1;151;17;12.73996625;8.30038324
6.2;150;17;11.00759949;7.028966431000001
6.4;148;17;8.30038324;7.357299622
6.5;147;16;7.028966431000001;8.1737995
6.4;147;16;7.357299622;10.16428302
6.2;146;16;8.1737995;10.46455121
6.1;146;16;10.16428302;11.51173279
6.0;146;17;10.46455121;12.39938281
6.0;146;17;11.51173279;10.48741583
5.9;146;17;12.39938281;9.522583008
6.1;145;17;10.48741583;12.13696613
6.4;145;17;9.522583008;14.0087995
7.5;144;17;12.13696613;16.27096582
7.5;143;17;14.0087995;13.70438306
7.6;141;17;16.27096582;11.64821613
7.6;140;17;13.70438306;16.55774902
6.8;144;17;11.64821613;17.04129871
5.9;148;17;16.55774902;13.50671619
5.1;152;17;17.04129871;11.90329944
4.2;210;17;13.50671619;8.608016296
3.3;267;17;11.90329944;4.2416831969999995
2.4;325;17;8.608016296;3.5877998960000004
2.3;310;17;4.2416831969999995;2.895716583
2.1;294;17;3.5877998960000004;2.0085832669999997
2.5;250;17;2.895716583;2.4449166719999997
2.4;248;17;2.0085832669999997;2.002666626
2.4;245;17;2.4449166719999997;1.916
2.3;243;17;2.002666626;2.043449982
2.2;225;17;1.916;2.644399902
2.0;208;17;2.043449982;2.217383316
1.9;190;17;2.644399902;2.166449997
1.9;165;17;2.217383316;2.114933304
2.0;140;17;2.166449997;1.9748320769999999
2.0;115;17;2.114933304;2.202449944
2.7;114;17;1.9748320769999999;2.47471666
3.4;112;17;2.202449944;2.3186166530000003
4.2;101;17;2.47471666;2.745699951
4.3;96;17;2.3186166530000003;3.9838486019999997
4.3;90;17;2.745699951;3.719249847
4.4;85;17;3.9838486019999997;3.0534999239999996
4.4;83;17;3.719249847;2.9146999819999997
4.5;81;17;3.0534999239999996;2.799333313
4.5;79;17;2.9146999819999997;3.12041658
4.2;81;17;2.799333313;3.0482332760000004
3.9;84;17;3.12041658;2.747
3.6;86;17;3.0482332760000004;2.521649979
3.7;88;17;2.747;2.378
3.9;89;17;2.521649979;2.378
4.5;82;17;2.378;2.24946666
4.4;85;17;2.378;2.33713327
4.2;88;17;2.24946666;2.198683319
4.1;91;17;2.33713327;1.7974499819999998
4.0;93;17;2.198683319;1.792499969
3.8;95;17;1.7974499819999998;1.821783325
3.7;97;17;1.792499969;1.6601666640000001
3.5;97;17;1.821783325;1.534
3.2;96;17;1.6601666640000001;1.464
3.0;96;17;1.534;1.236090897
2.8;98;17;1.464;1.3659999999999999
2.5;100;17;1.236090897;1.3659999999999999
2.3;133;17;1.3659999999999999;1.199
2.2;136;17;1.3659999999999999;1.124
2.1;139;17;1.199;1.124
2.0;142;17;1.124;1.124
2.3;146;17;1.124;1.124
2.6;149;17;1.124;1.124
2.9;153;17;1.124;1.124
3.1;154;17;1.124;1.1423333279999999
3.3;155;17;1.124;1.3641166530000002
3.5;156;17;1.1423333279999999;1.607100006
3.8;155;17;1.3641166530000002;1.651733307
4.0;155;17;1.607100006;1.640549995
4.1;152;17;1.651733307;2.06406662
4.3;151;17;1.640549995;2.0469999999999997
4.6;151;17;2.06406662;1.9055999909999999
4.8;150;17;2.0469999999999997;2.154599976
5.2;149;17;1.9055999909999999;2.461683319
5.5;149;17;2.154599976;2.7060332639999998
5.9;148;17;2.461683319;2.9453666380000003
6.0;148;17;2.7060332639999998;2.880133316
6.1;149;17;2.9453666380000003;3.235466614
6.2;149;17;2.880133316;3.9440332639999998
6.3;150;17;3.235466614;4.453366516
6.4;150;17;3.9440332639999998;5.0975998989999995
6.1;149;17;4.453366516;5.294983124
6.3;150;17;5.0975998989999995;5.066349762
6.4;151;17;5.294983124;5.920316528
6.6;152;17;5.066349762;7.813316467000001
6.6;155;17;5.920316528;9.180299622
6.7;159;17;7.813316467000001;11.22973285
6.7;162;17;9.180299622;11.14144952
6.9;162;17;11.22973285;10.88268274
7.0;161;17;11.14144952;10.5316496
7.2;161;17;10.88268274;11.68049927
7.3;161;17;10.5316496;13.39413269
7.3;161;17;11.68049927;11.55751636
7.7;179;17;13.39413269;10.98663287
6.6;186;17;11.55751636;10.79598273
5.4;193;17;10.98663287;12.22136615
4.3;200;17;10.79598273;10.56824969
3.6;236;17;12.22136615;7.319482849
3.0;271;17;10.56824969;6.897049743999999
2.3;307;17;7.319482849;5.000049698
3.0;309;17;6.897049743999999;4.541266464
3.7;312;17;5.000049698;3.6102498780000003
4.4;314;17;4.541266464;3.136133286
4.5;312;17;3.6102498780000003;2.533883293
4.6;309;17;3.136133286;2.34
4.4;329;17;2.533883293;2.732633209
4.0;327;17;2.34;3.448349854
3.6;326;17;2.732633209;4.759116333
3.2;324;17;3.448349854;5.038666473
3.5;316;17;4.759116333;8.28811615
3.7;308;17;5.038666473;5.1176166080000005
4.0;300;17;8.28811615;5.826266464
4.1;293;17;5.1176166080000005;5.964499725
4.1;285;17;5.826266464;5.033116486
4.2;278;17;5.964499725;4.199416519
4.4;271;17;5.033116486;9.367932739
4.7;263;17;4.199416519;7.056232941
6.1;245;17;9.367932739;7.6608498229999995
6.2;255;17;7.056232941;12.43953302
6.4;265;17;7.6608498229999995;16.08179901
6.5;275;17;12.43953302;6.100066452
6.5;269;17;16.08179901;13.22729932
6.6;264;17;6.100066452;14.54869928
6.6;258;17;13.22729932;12.35379962
6.4;251;17;14.54869928;5.142583098999999
6.1;243;17;12.35379962;4.592866516
5.9;236;17;5.142583098999999;3.7159832610000003
6.1;224;17;4.592866516;3.470599945
6.3;212;17;3.7159832610000003;11.13824957
4.9;217;17;3.470599945;7.2583830570000005
5.2;201;17;11.13824957;4.971499878
5.5;184;17;7.2583830570000005;5.713783081
5.8;168;17;4.971499878;9.198516205
6.5;164;17;5.713783081;9.909666077
